,team.2,team.1,Id,Season,Pred,winner,t1.name,t2.name,winner.name
566,1323,1138,2016_1138_1323,2016,0.406913723,1323,Buffalo,Notre Dame,Notre Dame
600,1328,1138,2016_1138_1328,2016,0.31616768,1328,Buffalo,Oklahoma,Oklahoma
635,1332,1138,2016_1138_1332,2016,0.314970065,1332,Buffalo,Oregon,Oregon
671,1333,1138,2016_1138_1333,2016,0.424726641,1333,Buffalo,Oregon St,Oregon St
708,1338,1138,2016_1138_1338,2016,0.434838054,1338,Buffalo,Pittsburgh,Pittsburgh
746,1344,1138,2016_1138_1344,2016,0.418634247,1344,Buffalo,Providence,Providence
785,1345,1138,2016_1138_1345,2016,0.339156498,1345,Buffalo,Purdue,Purdue
825,1355,1138,2016_1138_1355,2016,0.44388882,1355,Buffalo,S Dakota St,S Dakota St
866,1371,1138,2016_1138_1371,2016,0.407660705,1371,Buffalo,Seton Hall,Seton Hall
908,1372,1138,2016_1138_1372,2016,0.395948482,1372,Buffalo,SF Austin,SF Austin
951,1380,1138,2016_1138_1380,2016,0.476615445,1380,Buffalo,Southern Univ,Southern Univ
995,1386,1138,2016_1138_1386,2016,0.399246897,1386,Buffalo,St Joseph's PA,St Joseph's PA
1040,1392,1138,2016_1138_1392,2016,0.38577267,1392,Buffalo,Stony Brook,Stony Brook
1086,1393,1138,2016_1138_1393,2016,0.436804076,1393,Buffalo,Syracuse,Syracuse
1133,1396,1138,2016_1138_1396,2016,0.443752884,1396,Buffalo,Temple,Temple
1181,1400,1138,2016_1138_1400,2016,0.415286337,1400,Buffalo,Texas,Texas
1230,1401,1138,2016_1138_1401,2016,0.348198012,1401,Buffalo,Texas A&M,Texas A&M
1280,1403,1138,2016_1138_1403,2016,0.440110136,1403,Buffalo,Texas Tech,Texas Tech
1331,1409,1138,2016_1138_1409,2016,0.452627004,1409,Buffalo,Tulsa,Tulsa
1383,1421,1138,2016_1138_1421,2016,0.469358715,1421,Buffalo,UNC Asheville,UNC Asheville
1436,1423,1138,2016_1138_1423,2016,0.425481628,1423,Buffalo,UNC Wilmington,UNC Wilmington
1490,1425,1138,2016_1138_1425,2016,0.424274727,1425,Buffalo,USC,USC
1545,1428,1138,2016_1138_1428,2016,0.354083126,1428,Buffalo,Utah,Utah
1601,1433,1138,2016_1138_1433,2016,0.384803163,1433,Buffalo,VA Commonwealth,VA Commonwealth
1658,1435,1138,2016_1138_1435,2016,0.424890979,1435,Buffalo,Vanderbilt,Vanderbilt
1716,1437,1138,2016_1138_1437,2016,0.312299735,1437,Buffalo,Villanova,Villanova
1775,1438,1138,2016_1138_1438,2016,0.305252784,1438,Buffalo,Virginia,Virginia
1835,1451,1138,2016_1138_1451,2016,0.467501396,1451,Buffalo,Weber St,Weber St
1896,1452,1138,2016_1138_1452,2016,0.31068686,1452,Buffalo,West Virginia,West Virginia
1958,1453,1138,2016_1138_1453,2016,0.444344451,1453,Buffalo,WI Green Bay,WI Green Bay
2021,1455,1138,2016_1138_1455,2016,0.408483144,1455,Buffalo,Wichita St,Wichita St
2085,1458,1138,2016_1138_1458,2016,0.42590777,1458,Buffalo,Wisconsin,Wisconsin
2150,1462,1138,2016_1138_1462,2016,0.316273635,1462,Buffalo,Xavier,Xavier
2216,1463,1138,2016_1138_1463,2016,0.424156145,1463,Buffalo,Yale,Yale
21,1143,1139,2016_1139_1143,2016,0.493770387,1143,Butler,California,California
27,1151,1139,2016_1139_1151,2016,0.52986989,1139,Butler,Chattanooga,Butler
34,1153,1139,2016_1139_1153,2016,0.50451571,1139,Butler,Cincinnati,Butler
42,1160,1139,2016_1139_1160,2016,0.530550368,1139,Butler,Colorado,Butler
51,1163,1139,2016_1139_1163,2016,0.505206603,1139,Butler,Connecticut,Butler
61,1167,1139,2016_1139_1167,2016,0.564545234,1139,Butler,CS Bakersfield,Butler
72,1173,1139,2016_1139_1173,2016,0.504776219,1139,Butler,Dayton,Butler
84,1181,1139,2016_1139_1181,2016,0.456248718,1181,Butler,Duke,Duke
97,1192,1139,2016_1139_1192,2016,0.58355943,1139,Butler,F Dickinson,Butler
111,1195,1139,2016_1139_1195,2016,0.591501254,1139,Butler,FL Gulf Coast,Butler
126,1201,1139,2016_1139_1201,2016,0.546784974,1139,Butler,Fresno St,Butler
142,1211,1139,2016_1139_1211,2016,0.506564799,1139,Butler,Gonzaga,Butler
159,1214,1139,2016_1139_1214,2016,0.579870305,1139,Butler,Hampton,Butler
177,1218,1139,2016_1139_1218,2016,0.501991891,1139,Butler,Hawaii,Butler
196,1221,1139,2016_1139_1221,2016,0.600602746,1139,Butler,Holy Cross,Butler
216,1231,1139,2016_1139_1231,2016,0.445018672,1231,Butler,Indiana,Indiana
237,1233,1139,2016_1139_1233,2016,0.531137261,1139,Butler,Iona,Butler
259,1234,1139,2016_1139_1234,2016,0.479584437,1234,Butler,Iowa,Iowa
282,1235,1139,2016_1139_1235,2016,0.50186949,1139,Butler,Iowa St,Butler
306,1242,1139,2016_1139_1242,2016,0.41012487,1242,Butler,Kansas,Kansas
331,1246,1139,2016_1139_1246,2016,0.470885297,1246,Butler,Kentucky,Kentucky
357,1268,1139,2016_1139_1268,2016,0.473452322,1268,Butler,Maryland,Maryland
384,1274,1139,2016_1139_1274,2016,0.462630661,1274,Butler,Miami FL,Miami FL
412,1276,1139,2016_1139_1276,2016,0.529745829,1139,Butler,Michigan,Butler
441,1277,1139,2016_1139_1277,2016,0.407429418,1277,Butler,Michigan St,Michigan St
471,1292,1139,2016_1139_1292,2016,0.557583095,1139,Butler,MTSU,Butler
502,1314,1139,2016_1139_1314,2016,0.421364765,1314,Butler,North Carolina,North Carolina
534,1320,1139,2016_1139_1320,2016,0.54889394,1139,Butler,Northern Iowa,Butler
567,1323,1139,2016_1139_1323,2016,0.514464458,1139,Butler,Notre Dame,Butler
601,1328,1139,2016_1139_1328,2016,0.442337432,1328,Butler,Oklahoma,Oklahoma
636,1332,1139,2016_1139_1332,2016,0.441283189,1332,Butler,Oregon,Oregon
672,1333,1139,2016_1139_1333,2016,0.537651232,1139,Butler,Oregon St,Butler
709,1338,1139,2016_1139_1338,2016,0.541082813,1139,Butler,Pittsburgh,Butler
747,1344,1139,2016_1139_1344,2016,0.530617082,1139,Butler,Providence,Butler
786,1345,1139,2016_1139_1345,2016,0.462005175,1345,Butler,Purdue,Purdue
826,1355,1139,2016_1139_1355,2016,0.554927928,1139,Butler,S Dakota St,Butler
867,1371,1139,2016_1139_1371,2016,0.523261034,1139,Butler,Seton Hall,Butler
909,1372,1139,2016_1139_1372,2016,0.510545221,1139,Butler,SF Austin,Butler
952,1380,1139,2016_1139_1380,2016,0.59217824,1139,Butler,Southern Univ,Butler
996,1386,1139,2016_1139_1386,2016,0.515473674,1139,Butler,St Joseph's PA,Butler
1041,1392,1139,2016_1139_1392,2016,0.507259803,1139,Butler,Stony Brook,Butler
1087,1393,1139,2016_1139_1393,2016,0.546294625,1139,Butler,Syracuse,Butler
1134,1396,1139,2016_1139_1396,2016,0.559370847,1139,Butler,Temple,Butler
1182,1400,1139,2016_1139_1400,2016,0.522305988,1139,Butler,Texas,Butler
1231,1401,1139,2016_1139_1401,2016,0.467196215,1401,Butler,Texas A&M,Texas A&M
1281,1403,1139,2016_1139_1403,2016,0.547202395,1139,Butler,Texas Tech,Butler
1332,1409,1139,2016_1139_1409,2016,0.562253087,1139,Butler,Tulsa,Butler
1384,1421,1139,2016_1139_1421,2016,0.58060147,1139,Butler,UNC Asheville,Butler
1437,1423,1139,2016_1139_1423,2016,0.537059092,1139,Butler,UNC Wilmington,Butler
1491,1425,1139,2016_1139_1425,2016,0.528438039,1139,Butler,USC,Butler
1546,1428,1139,2016_1139_1428,2016,0.466362978,1428,Butler,Utah,Utah
1602,1433,1139,2016_1139_1433,2016,0.512435885,1139,Butler,VA Commonwealth,Butler
1659,1435,1139,2016_1139_1435,2016,0.542285057,1139,Butler,Vanderbilt,Butler
1717,1437,1139,2016_1139_1437,2016,0.434539062,1437,Butler,Villanova,Villanova
1776,1438,1139,2016_1139_1438,2016,0.429691355,1438,Butler,Virginia,Virginia
1836,1451,1139,2016_1139_1451,2016,0.575723163,1139,Butler,Weber St,Butler
1897,1452,1139,2016_1139_1452,2016,0.431043265,1452,Butler,West Virginia,West Virginia
1959,1453,1139,2016_1139_1453,2016,0.560162458,1139,Butler,WI Green Bay,Butler
2022,1455,1139,2016_1139_1455,2016,0.528192773,1139,Butler,Wichita St,Butler
2086,1458,1139,2016_1139_1458,2016,0.533035723,1139,Butler,Wisconsin,Butler
2151,1462,1139,2016_1139_1462,2016,0.439255688,1462,Butler,Xavier,Xavier
2217,1463,1139,2016_1139_1463,2016,0.543468864,1139,Butler,Yale,Butler
28,1151,1143,2016_1143_1151,2016,0.604784374,1143,California,Chattanooga,California
35,1153,1143,2016_1143_1153,2016,0.582065872,1143,California,Cincinnati,California
43,1160,1143,2016_1143_1160,2016,0.606074648,1143,California,Colorado,California
52,1163,1143,2016_1143_1163,2016,0.580088366,1143,California,Connecticut,California
62,1167,1143,2016_1143_1167,2016,0.645826409,1143,California,CS Bakersfield,California
73,1173,1143,2016_1143_1173,2016,0.58979883,1143,California,Dayton,California
85,1181,1143,2016_1143_1181,2016,0.540255645,1143,California,Duke,California
98,1192,1143,2016_1143_1192,2016,0.656789586,1143,California,F Dickinson,California
112,1195,1143,2016_1143_1195,2016,0.670716367,1143,California,FL Gulf Coast,California
127,1201,1143,2016_1143_1201,2016,0.620823337,1143,California,Fresno St,California
143,1211,1143,2016_1143_1211,2016,0.576233922,1143,California,Gonzaga,California
160,1214,1143,2016_1143_1214,2016,0.645201746,1143,California,Hampton,California
178,1218,1143,2016_1143_1218,2016,0.574510638,1143,California,Hawaii,California
197,1221,1143,2016_1143_1221,2016,0.673556099,1143,California,Holy Cross,California
217,1231,1143,2016_1143_1231,2016,0.521197609,1143,California,Indiana,California
238,1233,1143,2016_1143_1233,2016,0.595092156,1143,California,Iona,California
260,1234,1143,2016_1143_1234,2016,0.561949126,1143,California,Iowa,California
283,1235,1143,2016_1143_1235,2016,0.571333805,1143,California,Iowa St,California
307,1242,1143,2016_1143_1242,2016,0.491058039,1242,California,Kansas,Kansas
332,1246,1143,2016_1143_1246,2016,0.542005002,1143,California,Kentucky,California
358,1268,1143,2016_1143_1268,2016,0.557078628,1143,California,Maryland,California
385,1274,1143,2016_1143_1274,2016,0.538318546,1143,California,Miami FL,California
413,1276,1143,2016_1143_1276,2016,0.59122978,1143,California,Michigan,California
442,1277,1143,2016_1143_1277,2016,0.486413958,1277,California,Michigan St,Michigan St
472,1292,1143,2016_1143_1292,2016,0.635702661,1143,California,MTSU,California
503,1314,1143,2016_1143_1314,2016,0.494750487,1314,California,North Carolina,North Carolina
535,1320,1143,2016_1143_1320,2016,0.620689672,1143,California,Northern Iowa,California
568,1323,1143,2016_1143_1323,2016,0.592372757,1143,California,Notre Dame,California
602,1328,1143,2016_1143_1328,2016,0.525640873,1143,California,Oklahoma,California
637,1332,1143,2016_1143_1332,2016,0.515825077,1143,California,Oregon,California
673,1333,1143,2016_1143_1333,2016,0.616857267,1143,California,Oregon St,California
710,1338,1143,2016_1143_1338,2016,0.611124136,1143,California,Pittsburgh,California
748,1344,1143,2016_1143_1344,2016,0.604633421,1143,California,Providence,California
787,1345,1143,2016_1143_1345,2016,0.546749727,1143,California,Purdue,California
827,1355,1143,2016_1143_1355,2016,0.625588591,1143,California,S Dakota St,California
868,1371,1143,2016_1143_1371,2016,0.601902553,1143,California,Seton Hall,California
910,1372,1143,2016_1143_1372,2016,0.581053809,1143,California,SF Austin,California
953,1380,1143,2016_1143_1380,2016,0.663674754,1143,California,Southern Univ,California
997,1386,1143,2016_1143_1386,2016,0.587880339,1143,California,St Joseph's PA,California
1042,1392,1143,2016_1143_1392,2016,0.577128209,1143,California,Stony Brook,California
1088,1393,1143,2016_1143_1393,2016,0.612071167,1143,California,Syracuse,California
1135,1396,1143,2016_1143_1396,2016,0.625185792,1143,California,Temple,California
1183,1400,1143,2016_1143_1400,2016,0.606284397,1143,California,Texas,California
1232,1401,1143,2016_1143_1401,2016,0.545367392,1143,California,Texas A&M,California
1282,1403,1143,2016_1143_1403,2016,0.625684681,1143,California,Texas Tech,California
1333,1409,1143,2016_1143_1409,2016,0.629860759,1143,California,Tulsa,California
1385,1421,1143,2016_1143_1421,2016,0.649047957,1143,California,UNC Asheville,California
1438,1423,1143,2016_1143_1423,2016,0.611245814,1143,California,UNC Wilmington,California
1492,1425,1143,2016_1143_1425,2016,0.610804122,1143,California,USC,California
1547,1428,1143,2016_1143_1428,2016,0.553225483,1143,California,Utah,California
1603,1433,1143,2016_1143_1433,2016,0.584835302,1143,California,VA Commonwealth,California
1660,1435,1143,2016_1143_1435,2016,0.614293026,1143,California,Vanderbilt,California
1718,1437,1143,2016_1143_1437,2016,0.510420934,1143,California,Villanova,California
1777,1438,1143,2016_1143_1438,2016,0.500898229,1143,California,Virginia,California
1837,1451,1143,2016_1143_1451,2016,0.647133308,1143,California,Weber St,California
1898,1452,1143,2016_1143_1452,2016,0.503214082,1143,California,West Virginia,California
1960,1453,1143,2016_1143_1453,2016,0.625981414,1143,California,WI Green Bay,California
2023,1455,1143,2016_1143_1455,2016,0.598995182,1143,California,Wichita St,California
2087,1458,1143,2016_1143_1458,2016,0.608805359,1143,California,Wisconsin,California
2152,1462,1143,2016_1143_1462,2016,0.510755167,1143,California,Xavier,California
2218,1463,1143,2016_1143_1463,2016,0.603186862,1143,California,Yale,California
36,1153,1151,2016_1151_1153,2016,0.509411555,1151,Chattanooga,Cincinnati,Chattanooga
44,1160,1151,2016_1151_1160,2016,0.547052977,1151,Chattanooga,Colorado,Chattanooga
53,1163,1151,2016_1151_1163,2016,0.513676189,1151,Chattanooga,Connecticut,Chattanooga
63,1167,1151,2016_1151_1167,2016,0.590316419,1151,Chattanooga,CS Bakersfield,Chattanooga
74,1173,1151,2016_1151_1173,2016,0.522362834,1151,Chattanooga,Dayton,Chattanooga
86,1181,1151,2016_1151_1181,2016,0.476228134,1181,Chattanooga,Duke,Duke
99,1192,1151,2016_1151_1192,2016,0.601385095,1151,Chattanooga,F Dickinson,Chattanooga
113,1195,1151,2016_1151_1195,2016,0.606816413,1151,Chattanooga,FL Gulf Coast,Chattanooga
128,1201,1151,2016_1151_1201,2016,0.56844224,1151,Chattanooga,Fresno St,Chattanooga
144,1211,1151,2016_1151_1211,2016,0.51083525,1151,Chattanooga,Gonzaga,Chattanooga
161,1214,1151,2016_1151_1214,2016,0.598560207,1151,Chattanooga,Hampton,Chattanooga
179,1218,1151,2016_1151_1218,2016,0.504708577,1151,Chattanooga,Hawaii,Chattanooga
198,1221,1151,2016_1151_1221,2016,0.622759347,1151,Chattanooga,Holy Cross,Chattanooga
218,1231,1151,2016_1151_1231,2016,0.450770208,1231,Chattanooga,Indiana,Indiana
239,1233,1151,2016_1151_1233,2016,0.54421158,1151,Chattanooga,Iona,Chattanooga
261,1234,1151,2016_1151_1234,2016,0.495696643,1234,Chattanooga,Iowa,Iowa
284,1235,1151,2016_1151_1235,2016,0.514225979,1151,Chattanooga,Iowa St,Chattanooga
308,1242,1151,2016_1151_1242,2016,0.419758818,1242,Chattanooga,Kansas,Kansas
333,1246,1151,2016_1151_1246,2016,0.473971821,1246,Chattanooga,Kentucky,Kentucky
359,1268,1151,2016_1151_1268,2016,0.482858637,1268,Chattanooga,Maryland,Maryland
386,1274,1151,2016_1151_1274,2016,0.473017082,1274,Chattanooga,Miami FL,Miami FL
414,1276,1151,2016_1151_1276,2016,0.544208785,1151,Chattanooga,Michigan,Chattanooga
443,1277,1151,2016_1151_1277,2016,0.425689568,1277,Chattanooga,Michigan St,Michigan St
473,1292,1151,2016_1151_1292,2016,0.575630591,1151,Chattanooga,MTSU,Chattanooga
504,1314,1151,2016_1151_1314,2016,0.427168263,1314,Chattanooga,North Carolina,North Carolina
536,1320,1151,2016_1151_1320,2016,0.572804775,1151,Chattanooga,Northern Iowa,Chattanooga
569,1323,1151,2016_1151_1323,2016,0.533188675,1151,Chattanooga,Notre Dame,Chattanooga
603,1328,1151,2016_1151_1328,2016,0.446695526,1328,Chattanooga,Oklahoma,Oklahoma
638,1332,1151,2016_1151_1332,2016,0.44858639,1332,Chattanooga,Oregon,Oregon
674,1333,1151,2016_1151_1333,2016,0.564638924,1151,Chattanooga,Oregon St,Chattanooga
711,1338,1151,2016_1151_1338,2016,0.55567154,1151,Chattanooga,Pittsburgh,Chattanooga
749,1344,1151,2016_1151_1344,2016,0.551437562,1151,Chattanooga,Providence,Chattanooga
788,1345,1151,2016_1151_1345,2016,0.474842641,1345,Chattanooga,Purdue,Purdue
828,1355,1151,2016_1151_1355,2016,0.562957531,1151,Chattanooga,S Dakota St,Chattanooga
869,1371,1151,2016_1151_1371,2016,0.536336209,1151,Chattanooga,Seton Hall,Chattanooga
911,1372,1151,2016_1151_1372,2016,0.517195293,1151,Chattanooga,SF Austin,Chattanooga
954,1380,1151,2016_1151_1380,2016,0.609726923,1151,Chattanooga,Southern Univ,Chattanooga
998,1386,1151,2016_1151_1386,2016,0.528548304,1151,Chattanooga,St Joseph's PA,Chattanooga
1043,1392,1151,2016_1151_1392,2016,0.505699988,1151,Chattanooga,Stony Brook,Chattanooga
1089,1393,1151,2016_1151_1393,2016,0.572301221,1151,Chattanooga,Syracuse,Chattanooga
1136,1396,1151,2016_1151_1396,2016,0.578881208,1151,Chattanooga,Temple,Chattanooga
1184,1400,1151,2016_1151_1400,2016,0.543394004,1151,Chattanooga,Texas,Chattanooga
1233,1401,1151,2016_1151_1401,2016,0.476834023,1401,Chattanooga,Texas A&M,Texas A&M
1283,1403,1151,2016_1151_1403,2016,0.569963179,1151,Chattanooga,Texas Tech,Chattanooga
1334,1409,1151,2016_1151_1409,2016,0.587014957,1151,Chattanooga,Tulsa,Chattanooga
1386,1421,1151,2016_1151_1421,2016,0.601697225,1151,Chattanooga,UNC Asheville,Chattanooga
1439,1423,1151,2016_1151_1423,2016,0.546129571,1151,Chattanooga,UNC Wilmington,Chattanooga
1493,1425,1151,2016_1151_1425,2016,0.545518077,1151,Chattanooga,USC,Chattanooga
1548,1428,1151,2016_1151_1428,2016,0.479111144,1428,Chattanooga,Utah,Utah
1604,1433,1151,2016_1151_1433,2016,0.527221117,1151,Chattanooga,VA Commonwealth,Chattanooga
1661,1435,1151,2016_1151_1435,2016,0.55564334,1151,Chattanooga,Vanderbilt,Chattanooga
1719,1437,1151,2016_1151_1437,2016,0.447983505,1437,Chattanooga,Villanova,Villanova
1778,1438,1151,2016_1151_1438,2016,0.443364633,1438,Chattanooga,Virginia,Virginia
1838,1451,1151,2016_1151_1451,2016,0.592538796,1151,Chattanooga,Weber St,Chattanooga
1899,1452,1151,2016_1151_1452,2016,0.442034567,1452,Chattanooga,West Virginia,West Virginia
1961,1453,1151,2016_1151_1453,2016,0.562658295,1151,Chattanooga,WI Green Bay,Chattanooga
2024,1455,1151,2016_1151_1455,2016,0.550427859,1151,Chattanooga,Wichita St,Chattanooga
2088,1458,1151,2016_1151_1458,2016,0.557610631,1151,Chattanooga,Wisconsin,Chattanooga
2153,1462,1151,2016_1151_1462,2016,0.443512567,1462,Chattanooga,Xavier,Xavier
2219,1463,1151,2016_1151_1463,2016,0.555954194,1151,Chattanooga,Yale,Chattanooga
45,1160,1153,2016_1153_1160,2016,0.534898332,1153,Cincinnati,Colorado,Cincinnati
54,1163,1153,2016_1153_1163,2016,0.501036441,1153,Cincinnati,Connecticut,Cincinnati
64,1167,1153,2016_1153_1167,2016,0.577600387,1153,Cincinnati,CS Bakersfield,Cincinnati
75,1173,1153,2016_1153_1173,2016,0.516223859,1153,Cincinnati,Dayton,Cincinnati
87,1181,1153,2016_1153_1181,2016,0.460871899,1181,Cincinnati,Duke,Duke
100,1192,1153,2016_1153_1192,2016,0.594137293,1153,Cincinnati,F Dickinson,Cincinnati
114,1195,1153,2016_1153_1195,2016,0.603220885,1153,Cincinnati,FL Gulf Coast,Cincinnati
129,1201,1153,2016_1153_1201,2016,0.556179017,1153,Cincinnati,Fresno St,Cincinnati
145,1211,1153,2016_1153_1211,2016,0.500131936,1153,Cincinnati,Gonzaga,Cincinnati
162,1214,1153,2016_1153_1214,2016,0.582408477,1153,Cincinnati,Hampton,Cincinnati
180,1218,1153,2016_1153_1218,2016,0.510143854,1153,Cincinnati,Hawaii,Cincinnati
199,1221,1153,2016_1153_1221,2016,0.618160027,1153,Cincinnati,Holy Cross,Cincinnati
219,1231,1153,2016_1153_1231,2016,0.448971172,1231,Cincinnati,Indiana,Indiana
240,1233,1153,2016_1153_1233,2016,0.538823757,1153,Cincinnati,Iona,Cincinnati
262,1234,1153,2016_1153_1234,2016,0.496632426,1234,Cincinnati,Iowa,Iowa
285,1235,1153,2016_1153_1235,2016,0.505806151,1153,Cincinnati,Iowa St,Cincinnati
309,1242,1153,2016_1153_1242,2016,0.41452305,1242,Cincinnati,Kansas,Kansas
334,1246,1153,2016_1153_1246,2016,0.474284881,1246,Cincinnati,Kentucky,Kentucky
360,1268,1153,2016_1153_1268,2016,0.482294015,1268,Cincinnati,Maryland,Maryland
387,1274,1153,2016_1153_1274,2016,0.471865721,1274,Cincinnati,Miami FL,Miami FL
415,1276,1153,2016_1153_1276,2016,0.520618935,1153,Cincinnati,Michigan,Cincinnati
444,1277,1153,2016_1153_1277,2016,0.415500139,1277,Cincinnati,Michigan St,Michigan St
474,1292,1153,2016_1153_1292,2016,0.573364096,1153,Cincinnati,MTSU,Cincinnati
505,1314,1153,2016_1153_1314,2016,0.430377233,1314,Cincinnati,North Carolina,North Carolina
537,1320,1153,2016_1153_1320,2016,0.556796242,1153,Cincinnati,Northern Iowa,Cincinnati
570,1323,1153,2016_1153_1323,2016,0.526078894,1153,Cincinnati,Notre Dame,Cincinnati
604,1328,1153,2016_1153_1328,2016,0.45015998,1328,Cincinnati,Oklahoma,Oklahoma
639,1332,1153,2016_1153_1332,2016,0.45520671,1332,Cincinnati,Oregon,Oregon
675,1333,1153,2016_1153_1333,2016,0.56045414,1153,Cincinnati,Oregon St,Cincinnati
712,1338,1153,2016_1153_1338,2016,0.533329327,1153,Cincinnati,Pittsburgh,Cincinnati
750,1344,1153,2016_1153_1344,2016,0.538256863,1153,Cincinnati,Providence,Cincinnati
789,1345,1153,2016_1153_1345,2016,0.473078644,1345,Cincinnati,Purdue,Purdue
829,1355,1153,2016_1153_1355,2016,0.555882388,1153,Cincinnati,S Dakota St,Cincinnati
870,1371,1153,2016_1153_1371,2016,0.536257287,1153,Cincinnati,Seton Hall,Cincinnati
912,1372,1153,2016_1153_1372,2016,0.508830321,1153,Cincinnati,SF Austin,Cincinnati
955,1380,1153,2016_1153_1380,2016,0.607137142,1153,Cincinnati,Southern Univ,Cincinnati
999,1386,1153,2016_1153_1386,2016,0.528532006,1153,Cincinnati,St Joseph's PA,Cincinnati
1044,1392,1153,2016_1153_1392,2016,0.519811893,1153,Cincinnati,Stony Brook,Cincinnati
1090,1393,1153,2016_1153_1393,2016,0.55631289,1153,Cincinnati,Syracuse,Cincinnati
1137,1396,1153,2016_1153_1396,2016,0.567580648,1153,Cincinnati,Temple,Cincinnati
1185,1400,1153,2016_1153_1400,2016,0.532446285,1153,Cincinnati,Texas,Cincinnati
